# Direction numbers for the Sobol sequence from https://web.maths.unsw.edu.au/~fkuo/sobol/
# COL0: Polynomials
# COL1 - COL12: Direction numbers
3949	1	1	5	1	7	63	1	69	443	239	1241	0	0
3957	1	1	3	11	9	31	45	15	143	633	1151	0	0
3971	1	3	3	7	9	41	67	25	445	1013	1055	0	0
3985	1	1	5	9	7	41	83	23	3	537	503	0	0
3991	1	3	7	13	17	15	107	233	461	255	921	0	0
3995	1	1	1	15	7	43	125	93	329	23	3	0	0
4007	1	3	1	13	1	63	87	25	309	149	349	0	0
4013	1	1	5	3	27	53	15	217	77	679	1149	0	0
4021	1	1	5	1	1	1	81	247	323	1021	293	0	0
4045	1	1	7	11	9	63	95	61	155	595	45	0	0
4051	1	1	7	13	5	31	105	75	347	199	303	0	0
4069	1	3	1	15	31	7	65	27	45	557	877	0	0
4073	1	3	1	1	21	17	45	9	381	659	1565	0	0
4179	1	1	1	1	25	11	59	223	315	251	1583	3915	0
4201	1	1	1	11	25	61	103	213	463	829	1001	97	0
4219	1	1	5	9	21	31	23	55	207	727	663	3047	0
4221	1	1	5	13	11	51	103	197	321	439	1535	937	0
4249	1	1	5	3	1	37	99	145	157	495	395	2897	0
4305	1	3	7	13	23	29	67	89	109	647	1141	953	0
4331	1	3	5	11	19	59	99	199	479	223	1481	127	0
4359	1	3	7	15	27	25	47	41	313	949	1797	1201	0
4383	1	1	1	13	15	63	117	201	345	625	643	3819	0
4387	1	1	1	9	3	59	71	5	167	87	1507	193	0
4411	1	3	3	9	5	47	89	149	439	481	465	2053	0
4431	1	3	5	9	23	15	35	35	307	85	2027	3061	0
4439	1	3	1	5	9	27	53	119	235	799	1695	3759	0
4449	1	3	3	5	25	19	73	183	473	917	367	1553	0
4459	1	3	3	5	7	29	9	53	79	769	937	2007	0
4485	1	1	7	5	29	45	115	11	101	949	719	2493	0
4531	1	3	3	1	11	35	49	13	245	739	545	603	0
4569	1	3	7	15	9	55	37	3	19	115	1991	3343	0
4575	1	1	5	5	13	39	1	179	381	499	83	3751	0
4621	1	3	3	9	5	19	35	229	251	945	819	1059	0
4663	1	3	5	11	11	43	9	43	35	547	239	783	0
4669	1	3	3	7	1	21	45	55	25	225	1791	1789	0
4711	1	3	1	15	3	19	81	187	107	1015	1461	1589	0
4723	1	1	7	5	31	13	19	233	187	469	1647	283	0
4735	1	1	1	3	27	17	127	47	115	737	1501	1093	0
4793	1	1	7	13	3	51	17	133	113	495	1161	3919	0
4801	1	1	7	5	17	37	17	91	321	353	1629	2747	0
4811	1	1	1	3	27	5	105	47	115	103	139	277	0
4879	1	1	1	11	11	33	89	71	445	17	1595	2605	0
4893	1	3	7	5	13	35	49	93	61	665	1921	2169	0
